id,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,target
1682,3.803323674,2.826562443,12.93360803,2.127127291,-2.906522294,-0.0545823129,-8.855501216,-17.97211617,-4.091204558,-2.947723703,-4.959827626,14.07633094,3.987230198,1.165020284,24.96984691,20.90828602,-6.858343525,1.096102833,2.081660953,-12.04734119,10.01862858,0.7855843537,16.04601884,-13.01142845,-8.956852081,2.003010877,-19.1002125,-11.00685553,-1.003318407,0.05929701634,-5.155711019,-4.031747481,1
1683,-19.0160552,2.964598043,-3.003172132,-10.93776495,4.034259232,2.006573102,10.00034355,15.03646817,8.989626978,1.942355879,-15.98057719,-9.988004992,5.077896843,4.870705109,9.083054511,0.9310706523,-19.11932643,-14.10416559,-4.071186692,2.820978878,6.922189379,-0.2419453958,-8.925584131,4.060865053,4.971570192,-7.019963102,41.97594021,8.956737871,0.02742254662,9.737582035,-8.894687812,9.142427659,0
1684,1.950573492,-2.92306819,-56.81399951,-4.9313427,-3.913578603,-5.903478199,19.93168816,9.105821049,1.005326486,1.076211139,-10.84979357,-15.94866386,-3.999858103,-9.013446578,-10.97712657,-15.08428976,-7.176127499,5.220597807,-52.04796402,4.054027684,4.000306613,-2.020490724,9.970238609,7.929856614,-0.995711473,-1.07829711,-43.9447113,-5.991293378,2.019792623,-3.896537523,22.928081,1.003308428,3
1685,-0.8368063313,-2.028060273,-7.904469831,-13.16348848,-8.049843047,-3.855442112,-19.8782119,-18.8986137,2.914927213,5.992043415,43.95506292,5.971437487,1.079033039,1.014958945,28.76828628,-9.892271888,4.965942359,0.8294004307,13.80417901,7.092914277,-3.083177703,-7.010595113,-21.98811546,-7.013963311,-2.899939817,-5.729263364,-21.0460933,-6.257778632,-0.8880029952,-0.996384252,-11.92541571,-1.051949149,3
1686,11.05807815,1.200489047,-41.92786863,26.04100389,2.065329012,3.028239946,-32.86881266,7.015649438,-1.949539028,-6.054565562,21.10490821,-5.110608799,-2.98651573,2.094753863,15.17280778,-6.052315468,-6.049399969,-4.974240338,11.03599994,-10.79767125,0.1492464095,-3.848605973,21.04928718,-0.06009755697,-1.909414334,-2.120213504,9.952356089,0.6669642429,-0.01363541873,9.882668235,-22.08734858,3.988357739,1
1687,-2.051973623,5.000884576,1.220456561,2.077848617,-4.864425999,-10.0221796,-38.18953785,-17.96661897,3.976139592,6.125877285,-21.8626903,15.95149105,0.1212615373,-1.060709374,36.00160192,-7.989865746,-2.151592699,1.963619044,18.07087559,-10.98962298,-2.979581164,-3.931829111,-28.09121592,32.01288088,1.048349683,-0.8823978763,12.16827036,-8.938480944,1.046470005,0.0172700026,-27.00311987,4.03635481,3
1688,5.110912739,-2.069610898,-9.06875685,27.92488635,-6.072399945,-11.01731775,-4.079128333,-17.97351224,10.09440388,22.05614548,29.98515087,24.82960683,-0.1532078735,-11.9336504,8.994725879,3.066646364,-5.953791482,1.901698761,-19.96904524,-31.03818689,1.063535496,-1.85524131,3.912054347,24.8049514,-3.847418196,3.074019092,7.008381051,-25.9061836,2.894112758,-6.033176527,-3.993324438,25.04228376,0
1689,-3.998136641,1.866439965,-49.12018226,7.071189416,-6.136934038,-3.145533815,36.95647793,0.8114046729,2.940548016,1.984911698,-22.13332895,-5.814488913,-5.18398712,-4.015662342,27.00640249,-3.991506351,3.005744093,2.012210189,-9.907236921,3.014785702,0.005184946241,-7.130516397,-3.683123148,-4.946382081,-7.003313827,3.080635274,37.11250255,-3.896787328,-0.0647046808,-4.996323894,-17.0538987,6.192369501,1
1690,-12.95134094,-8.024758373,-2.127001846,-4.112828186,-1.942972484,7.12947881,12.09899139,-17.13003641,33.1030253,0.7743786798,-72.06283753,18.00407129,-22.18730897,0.05744865026,50.15565281,-33.1251504,-26.95210298,3.065538861,-20.94714308,29.93201409,7.111827041,-3.076218635,-5.975932511,-16.98127887,-1.09642347,-3.941467171,-13.91731702,21.91438373,-23.87401274,2.022980284,28.97414668,-23.06000661,2
1691,-3.186083141,-2.970904285,10.18886369,-7.818457379,-1.052193724,-4.06178902,26.9712305,-2.103472266,-2.938376201,-3.866801328,2.981667846,-2.227585384,-6.984126881,4.07E-05,-26.04530756,-5.026978069,4.114514693,8.929102174,-19.95333497,0.8940538766,3.025513912,-1.045813386,4.086199029,4.943252248,2.040110804,-3.095195033,7.091500393,-9.055672446,-0.9056524325,-6.170388347,20.93334856,-4.972504949,1
1692,-10.91883835,-14.96105082,-5.128756635,3.067530789,0.9746199448,6.082569099,19.93358524,1.897336591,-3.9368415,-0.9091290235,-64.06872946,-11.09584221,-0.9675296337,-5.070110865,2.976221066,-0.96905867,3.029486174,5.895872576,-20.01417995,18.94005763,-1.849575242,-1.14073532,46.18215482,7.054987469,-2.952039956,-9.016418155,24.96814663,-4.116962144,0.9521736564,3.947688267,-20.94310834,2.14340432,3
1693,-2.071799688,-5.98407284,5.109022865,3.087606597,-1.973600006,7.14807144,7.025834002,3.982756732,-2.998130795,-1.945812591,-13.91020895,-8.017973466,-0.1295715162,-3.139614175,-16.12015762,0.04347282256,-1.971535949,-6.963566911,7.046595073,2.004076404,0.08013455475,-2.242565717,-7.07510052,-1.917960458,-1.962988719,0.9772917394,-0.08539290479,-0.974250257,3.048009743,0.1400170276,14.10195871,1.010856816,1
1694,0.06014167633,3.900120384,31.97378436,-11.95865854,1.135866661,-1.068129752,-9.975948629,1.948152941,4.037757403,2.125394158,-18.0803414,-4.064321784,-0.9384212375,-11.85018194,0.937452547,-12.88918218,-1.085916962,-0.07095618968,-21.14299234,-16.98132674,-3.033705737,-4.982986806,17.06877474,32.13754058,-3.095100719,-9.134772247,0.8899117938,-14.89107156,0.9606571938,-6.945283716,4.044428581,8.860549995,0
1695,-1.238078465,-4.640568436,-7.997194379,-4.848455932,-4.122666171,0.1390030436,4.991490859,6.923828889,0.008264301656,19.94244028,-3.867718809,-4.003320944,-1.092671352,-0.7952248911,-11.15260184,-16.98193329,-0.9884704933,-5.951389285,0.9839208048,10.09670931,-2.781513366,-9.992493316,-9.956795171,11.01036763,-6.000282858,-3.984951254,8.945818901,7.197817914,3.004482423,9.019221199,43.0542588,18.02253904,0
1696,1.040884008,-5.038080217,-38.17914012,-10.05936125,4.813195845,3.9343119,-11.98885931,1.111689062,-0.1208629599,1.985437969,-14.01750612,3.936220548,2.913995584,1.003729968,-13.07302658,12.05221061,-3.009726862,-5.080981583,10.05073475,2.11142129,-7.121231751,-1.987137075,-4.312707164,6.035179316,-6.062209078,-1.068108659,-1.003929175,-9.878605537,0.8274389824,-6.922107906,49.83646236,-2.859099261,1
1697,0.06515386973,-1.926006076,27.01619357,-0.9895621022,-0.9814651006,2.925304043,-9.933229605,-0.01512340611,-0.948832207,-1.155783452,-20.91745882,-1.008488238,0.2201948554,3.058773307,-3.771485454,-4.042656885,-0.1092774221,-0.9022161375,8.795140306,-7.813902723,-2.120711448,-5.031221288,13.83096926,-9.967038489,-0.9451769738,3.033710638,-12.02999085,-8.948756197,0.01892853821,-0.07597893121,-15.97949631,10.11996449,1
1698,-13.08607445,-3.92633991,-5.932892141,-5.010262972,13.89124015,3.120383275,-11.03556626,17.95410527,9.082856731,-1.037904171,-32.84882957,-20.13370131,11.00032975,4.980262248,11.95180751,17.92459882,-7.934163522,-10.88732996,28.24077937,15.88001059,5.097533231,-2.026561412,-2.883629286,-12.90886237,-12.05886162,4.113081803,-34.01087868,-4.024633812,-3.010502488,4.962492208,37.91616201,11.19758726,2
1699,7.961041264,-0.02952387731,27.01552989,-15.17529063,-12.9779547,-1.21980912,-79.0484686,0.6513789963,-2.935024641,-4.960129507,6.896184192,-14.07871798,3.869837392,-2.096175626,24.03950515,-1.885246596,7.074000924,-8.918100971,-7.940953281,7.96175901,-20.18217768,-4.164831301,14.08766062,6.020395473,25.99249423,9.026037574,0.9776212106,-1.12790521,20.0810075,-1.996235848,-0.06971697106,-17.92601643,2
1700,2.062372881,2.691831321,25.90852928,-1.242657144,3.939200281,5.971928399,8.031243019,5.984867171,-2.965114726,11.14762265,-35.08359589,-46.02642409,1.059550047,-18.03281122,-23.17887268,-3.916675974,-0.9861629418,-9.928799674,35.8382425,72.00059001,-4.087567914,2.141725907,-25.00063947,-52.02236149,10.0226395,12.84207562,101.0583024,80.01857611,0.9230379454,1.793849703,-9.805279988,-14.05640423,0
1701,-3.749281717,-1.014513945,-30.03590971,-8.0474873,6.843912932,5.891947285,38.98401941,10.96156639,-2.991638659,0.1107651597,9.978823674,-11.89893918,-4.086608726,-2.767589462,2.900199394,-15.1345445,-5.147870799,-3.885038822,-39.99678741,44.97217978,-1.908598633,-4.918680759,78.09032556,-12.26824839,1.870154776,-1.063792171,-11.0950155,2.000871872,-3.999322567,-0.8401294205,-7.982389171,-9.116923347,3
1702,3.963106307,-5.055556204,1.0044309,-1.853771283,7.112848827,-2.143409042,-10.04298946,11.07057205,-1.99548699,-0.0258672187,9.072624361,-4.146488458,-0.952451254,-0.1085694592,15.08792674,-4.06231316,-3.998901431,7.884297128,1.882490173,0.843169659,-1.923876141,2.040005903,-12.97621475,-5.860589069,4.02009873,-3.063937659,-8.018457681,13.93918413,1.011579955,2.103957103,-2.045027696,-2.066056088,1
1703,15.10851384,5.944526119,-16.98524947,1.119300992,-28.00598305,4.011251891,15.83330228,-4.963372823,57.00184051,-5.11602644,-15.08067343,-2.066157253,-15.01255822,-3.044136284,13.98331498,-11.07841689,-10.00447823,-2.928799595,15.98160491,6.081682219,18.10830697,-3.819860819,-29.09333108,1.017259867,2.848335325,-7.054342279,18.07191987,-10.06699259,7.113667319,11.84740604,-18.97855279,9.942126376,2
1704,-8.034449123,10.90367133,41.10809964,19.05992555,25.91474468,-1.114742406,1.993172887,-16.02628894,20.99685531,2.035693296,-28.96553072,0.08553403421,-19.84142827,0.9316329847,-18.00106897,2.049869175,30.90163244,-3.040353975,8.951021468,-11.99441615,-43.98801899,-8.965633179,-14.88272935,-9.011477053,0.009430160723,-0.945262064,7.135597464,4.867057664,32.81933033,4.885924961,-11.08896397,8.070650794,2
1705,15.12098779,0.1216345597,-28.11052711,35.90841921,-21.02913531,-24.23263157,17.00110857,25.01330118,-7.044814708,0.1822519612,26.84873868,-16.77485029,-5.073192547,20.97461579,-0.9456920789,-0.02544164074,37.94220591,8.946157414,-26.989707,64.0055874,-21.86855365,-8.848972874,-30.2596899,-127.797649,14.82017927,-7.036195294,-6.121876393,78.94264219,5.147464441,5.923280622,72.12218479,36.88731194,0
1706,1.06927761,1.974609411,-2.0146034,8.03482587,-0.9736065544,-1.220706764,-4.010600167,13.99897493,-5.140798041,-4.015168574,0.9664854796,-30.8528062,-1.979831477,-7.953517305,-5.882500677,15.0374781,-1.94116516,7.002780209,-9.011693436,-17.96074743,4.069819736,-0.8859268349,12.06247186,8.018188007,2.129619019,1.967156954,16.02487626,-8.0269777,0.01092871871,-1.854800014,2.163142937,14.09914523,0
1707,12.04513866,1.12831239,-10.03920609,-15.9243064,-10.96563338,-17.03108667,-6.8642697,-3.122799057,7.027080517,17.08991867,21.07856213,-4.857861914,-1.970178748,-10.06835882,-10.85541673,-18.00800046,10.02398182,-5.003577704,42.96797566,0.01459729682,4.936611579,4.894617153,-74.03331101,6.092477318,1.067434612,-6.176332483,-22.08649574,-4.025095692,0.9563918736,6.949786469,22.1157807,4.166958396,3
1708,3.144141644,-1.019747998,-11.9631915,-11.03973379,-11.1283137,-2.824402887,-52.85040688,-9.84590485,32.78598148,3.082857651,74.9531008,-0.004701170596,-16.0972497,1.774215673,-10.80000307,28.78318503,-8.76837902,-0.9097317126,26.09040044,8.113449526,-6.939011885,-5.126635729,-11.9226154,-5.047760325,0.9365686819,-0.8877383365,-3.04668814,7.025250801,6.938947491,-3.189490313,-72.07931052,8.054191571,2
1709,-4.052665796,-2.036447769,0.03098266019,6.898612513,-0.8946946224,-3.055639885,34.96924242,-11.86198022,3.092684351,0.9138402397,-9.91178105,-10.9611639,-6.004359643,1.873266676,-21.22154013,-8.05690343,5.908438702,-0.0629271868,7.934968663,7.953104559,0.03520444416,2.061881624,1.15134722,-7.98536261,-3.258247887,-7.187857118,22.96897495,26.10562073,0.05109398657,1.031065261,16.97601613,-0.9204479983,1
1710,-0.01477100316,-2.066593495,-1.903758245,-9.951768214,0.9869386872,2.922955093,18.96474289,3.971678045,-1.049258022,-3.121787498,-8.891533307,-3.887963597,-5.117872146,1.054420371,1.060050219,1.760376931,-1.884957275,-0.8075968666,-31.11008118,-2.050507285,0.04056820398,2.838561224,-18.0675939,-4.782778827,1.995047138,-2.110334861,13.97571949,4.042112294,-0.8533683284,3.036632291,20.98521249,3.929032926,1
1711,25.95831944,5.973499786,44.91341648,-6.867479791,-9.95587639,3.90858701,2.929269526,2.964467699,-7.010968809,3.87963755,12.01867255,2.948906535,-24.94025966,1.238419725,-8.937721448,-1.910157502,1.083263909,3.048062378,-17.05261096,-4.912238395,3.940967101,3.045447029,-14.03826987,-5.082738688,-3.047807372,-8.154951979,1.010832348,-3.993618006,6.041017246,-10.11646586,-19.82578554,-8.873906908,0
1712,-5.193689374,11.14621223,3.922060423,-8.10026236,-0.9758457229,-6.907910436,2.082331525,2.959515224,1.167842483,23.2043111,40.8931461,-12.99506576,-3.102615883,-0.8903835906,-37.91047613,-13.02891257,-0.08285473412,-15.78664746,12.8497292,2.089892438,-10.81634517,1.071165296,-14.03700105,-8.824469098,1.060086536,0.9064944396,19.94532727,11.99840024,15.06621374,6.0221934,-57.9197138,-11.99320556,3
1713,-1.925659778,-0.8125015983,37.79885426,24.27676974,1.155310098,-6.11320233,-71.88909221,-10.05110721,1.926834822,-1.978683388,61.26266956,17.00786007,2.161979451,-3.893842747,-26.95273849,13.1572932,-4.02727562,10.8747358,45.92417636,-22.0008788,0.9812912484,0.9207071058,22.12438216,-9.954873599,-22.89190075,-7.980445351,-2.988348863,2.950789128,27.93988463,-0.0779292018,4.981595163,-4.916433044,2
1714,-9.972090292,7.069281266,14.96719564,41.91440302,4.056140101,-0.9286827876,-32.0608924,1.000399244,11.92478337,-7.001387018,8.940773366,-27.01746186,8.13728661,-0.934851203,4.777975191,8.995026443,2.974313268,3.051495175,-2.870366349,8.903140103,-21.03919603,3.835721119,3.946208707,-4.852134145,37.92570566,-8.937243648,15.99031491,9.914067796,-12.96846856,3.968179196,-52.17746302,-14.01462586,2
1715,2.990330768,-3.897441655,-2.022042358,20.93127531,-1.707109017,5.091222171,-4.875588063,-5.304526186,-4.089660832,-7.002592448,-17.92705892,24.91629324,3.109851179,7.144472467,27.05217339,24.90894561,0.9717881667,7.798682029,3.007097342,-3.901700528,-6.972365935,-13.12348025,-0.04348300175,18.9624406,0.0002110818498,12.22494715,2.061958212,-51.14288696,0.1613603683,-9.954666235,-5.054855405,8.908886141,0
1716,5.1244072,3.943454416,-35.08755123,-18.05911906,2.097305566,0.1777187163,-4.761059926,-13.99938632,-11.13421437,4.958424104,6.0014317,8.04643004,22.92358579,4.951165758,-30.04261169,5.059255842,0.9198148527,1.984137325,29.1121434,-15.00054174,-16.98199015,-13.10833553,18.9901397,-1.072443562,12.99322698,1.892921603,-9.942641781,7.946404182,13.88559769,0.06841690826,12.01000718,-0.9142633451,0
1717,4.053619839,0.08909688839,5.984699863,1.919843471,5.108623951,1.997299664,-6.123062081,-6.845194729,2.896251163,-1.080145349,29.85991271,25.05699171,-3.923059476,-5.996118124,8.871061854,2.920410821,11.06501843,8.179447177,2.981006612,13.98233384,10.94539383,-0.9495139539,28.01331386,-10.03819022,-0.8629853163,-1.944499227,-6.918898285,-7.070354684,-42.01777052,-8.009489605,13.04241401,-18.8602895,2
1718,1.917268154,10.95930549,23.01815569,38.95338505,-7.127548762,-2.128952991,-3.015172831,-48.00743377,2.125022527,3.858689208,14.97898628,50.0118378,-3.926088177,1.081690939,-2.817233993,-27.97300058,-3.072790645,-6.952388765,-14.84433904,-18.13405868,4.083540982,16.08215285,-18.96606866,29.09509114,-8.119780579,5.037566845,-34.09888359,-105.8900098,11.14007873,-25.28098969,32.06963175,75.03006162,0
1719,-7.970092975,-5.953989739,17.11819046,-6.077820843,2.977021746,-0.9336533105,-1.830891285,1.000335128,-5.950086372,-0.8820847228,31.03456306,-14.90271625,3.051241893,4.05882758,-66.08194123,-3.818821736,-0.08733692515,-0.02616404169,-5.943952195,4.83974941,-2.98514273,-4.795620129,26.02175843,-2.922386884,-0.05666317428,-1.061022731,6.952152307,8.883943223,2.238073157,-1.079805895,12.06417827,2.194410296,1
1720,-9.050219737,-2.067391998,-6.954137382,-13.00598784,-29.8269549,-22.96717563,-16.96884104,-7.139064538,22.95624592,1.046271413,17.02381913,24.02411258,-4.031176507,7.998958374,-1.94313653,-19.16826511,10.97820551,1.002936611,10.08178512,-8.98112246,2.072805417,3.155010487,-3.985347721,-27.03308531,-3.101438554,-6.91902615,-13.88708781,8.120286348,-3.1590351,6.035442625,37.96252385,19.91066147,0
1721,47.01278032,2.979447633,-54.90643114,-7.054014175,-22.99063201,-2.046920299,25.00425211,-1.995028721,-54.09469307,-10.00696068,5.884138604,-0.9931498489,34.80756227,10.91913315,17.18961004,-8.040062167,-21.89158974,-3.859285653,-0.104089169,3.936742277,21.0641124,4.141007342,-29.09694263,-9.957912095,-46.97469697,-1.136557784,4.075991682,2.995584178,19.00439015,-2.979109877,36.19800635,14.99117987,2
1722,6.176051009,-2.049761597,-4.040105249,5.835304655,-6.17095326,8.136507991,-16.83582291,-6.962197889,11.02569664,-19.92827722,13.07196733,19.96400645,0.05431250877,10.89979186,-20.09200602,-17.00862035,-4.998615237,2.147670291,-32.79298657,10.12673355,6.925190417,-2.107326437,42.92447238,2.984110168,0.8785018975,13.06699267,21.88970392,20.08532899,-2.97244698,-2.035784685,6.926759247,7.012350392,3
1723,38.9854818,-5.020549543,0.9861660542,-21.92187504,4.854189461,3.896755551,-17.96346484,16.95281611,-17.136736,-5.9012106,7.989235962,-7.09255312,27.90658877,6.062982575,-29.00463597,6.910840436,-3.949138172,6.127498992,27.89255891,5.974287755,0.9430044383,-9.97159586,-3.044161993,-2.070796488,34.96896937,0.09800017687,-26.91119312,0.03627546037,-33.10242518,0.8443955866,-29.04051629,-8.106206181,2
1724,-0.02223046556,6.934224047,1.150525764,21.04049858,1.003841444,-5.043627177,1.856924573,-3.086160383,-0.9479026289,-4.072454853,10.90451709,7.982863206,-4.149575233,0.1306197456,20.14397747,-4.123184215,-2.013293729,6.137364192,-15.07694966,-5.036904704,1.15070156,1.054287654,-17.07015584,11.1249286,1.111124727,-0.04063465064,1.959010166,-9.023004725,0.03926953577,-7.99267001,7.963335119,-3.137841606,0
1725,-4.964124262,-2.970664744,15.20260183,-1.879882319,-6.804859372,1.130936329,4.006554671,-4.971031395,-0.827742144,2.00815329,-17.86156582,0.9585035623,-1.135856692,-0.937557054,-9.080495991,-0.9272635792,-3.946453507,-4.956809101,29.74205905,-7.804284006,-2.033116667,-1.984661239,-8.998660642,2.072085692,-7.007533131,-2.803222408,26.86980014,-15.85665456,-6.005001298,-0.0954895809,-12.8439308,9.007662669,1
1726,0.0001967896168,-3.985187294,-20.06192651,-5.120906646,9.992509271,6.013393795,-8.03368131,9.027146337,5.903932985,-1.918754481,8.253738285,-16.10169993,1.191924787,-0.9139296003,-12.129084,8.116239901,-4.038052387,-3.007926831,2.892094609,0.1039443296,-5.927689703,4.988200602,6.921499756,-0.04528613716,6.235196042,7.993168704,-2.964708512,-1.003553032,3.891724851,-5.007375663,-6.928031951,3.922469771,2
1727,2.084162845,1.969348797,9.101844424,-10.99861853,7.967327576,2.982164187,-1.186994339,2.0471452,0.0772363563,-5.831552768,21.90878686,13.04354326,1.999624489,0.03669034153,4.125462604,-4.071215449,-4.928569926,-3.118912542,6.977340437,-3.727832602,-4.974534646,-2.05538143,-21.7665661,-3.040709175,11.28204647,1.970714254,2.806856598,0.07214129933,-12.99450066,-4.92475348,29.90296007,-1.958913535,1
1728,-2.004497931,-2.153600968,-10.08409109,5.091213612,-4.032075885,-4.038964425,16.88617185,-8.050557819,0.1288889381,-3.063946888,-22.97408836,-7.025755415,0.8125734292,1.064498285,-1.919600884,10.93410926,0.993884604,1.864078998,5.955146199,-0.07720788065,-0.09691167458,-2.117604987,-17.03300658,1.776983617,-2.811425387,-2.081090101,33.93501983,-6.948734117,0.9131561241,3.149586049,-27.95511711,-5.062003755,1
1729,-0.02326156474,-4.92014717,-66.06117454,-8.120965788,0.9425039076,5.844807869,118.9066634,-5.166399821,2.96862828,3.991438516,-20.8859086,2.968388288,-3.066630766,-0.9515918158,4.146674085,4.850426786,-4.05441411,-1.960303825,20.93410508,-0.01195044047,1.040671304,-0.9720550781,-67.0014557,4.065837141,-5.04929103,-10.00588854,-6.158891973,-16.17060802,-2.868136681,1.079063058,25.95319703,-1.981456086,3
1730,-23.24350279,-11.01643105,-60.03349835,22.81998649,-14.03177936,0.8854891495,16.00186575,12.9852192,30.11163718,5.985520346,24.01607958,-0.05497484628,19.14099572,-0.02349955195,-26.06689214,0.8770484496,7.143999638,-7.881718002,14.15684911,-11.11930219,6.704757366,-1.975665353,-31.79386285,0.933072484,-0.07201327582,-5.058694772,9.038424624,1.023369081,-25.13569003,5.054117613,1.996177818,1.931590807,2
1731,6.09738417,5.991376669,-32.17334243,-0.9817440708,-1.087772249,0.9483823005,-9.777001207,-4.819012413,2.130203032,-2.127021464,29.05011332,-10.06737908,-7.084633355,-3.953843381,-8.976685965,-3.172809623,-10.02379083,-2.070950334,-5.060973646,7.063592294,4.978302417,8.856393132,-46.91832072,1.988096108,7.021213768,-0.9636907998,-5.99961295,7.963272909,-2.879619941,-10.80917967,34.02469567,-3.188998737,1
1732,-5.988799702,-7.008388244,-1.057353976,-6.067928705,5.919946806,-5.948874214,-10.04647951,9.972231494,26.93282377,21.88234657,31.97920207,6.892243822,-61.84579556,1.881613399,42.96952495,-18.85177854,10.90318238,-0.03138038586,-16.01825006,-25.96386137,-43.13110847,-0.9790206881,12.10065301,35.89017021,-8.908975468,-13.04090179,-10.01227118,-8.950161237,26.9766375,-0.02500008289,-18.840235,9.113349357,2
1733,-3.061583931,-12.11435833,-6.007222266,-19.91149029,9.957480379,1.915530482,10.04549555,11.14842159,4.80904006,-1.938029531,-12.02002469,-8.089081366,2.018801819,2.09837347,-13.1658479,-4.959538462,15.86555931,-0.9854783428,7.997469274,14.03773683,-0.8055475138,-1.912656029,-27.07984909,-11.87246264,-10.87053315,-0.9814935188,0.9599321882,-0.1206684546,-1.914464774,3.013383627,4.906760661,-8.001060988,2
1734,-3.122695127,9.033135755,-0.05359201506,-82.0153178,-5.891280428,-18.89050765,79.04456802,52.92486259,-13.94471195,10.86319377,-11.9916867,13.13654172,-11.99380041,-23.01180961,61.00224499,13.80441703,5.984554651,34.78161113,-108.8560739,6.045050047,-6.060298257,-11.95071302,66.97791854,-15.07151011,3.942123735,-4.046834397,46.94552646,-14.05620739,5.971299433,4.955489228,-67.04890059,30.02932485,3
1735,-5.835940075,-4.062574963,-35.98562205,-3.050272203,0.06839216073,4.133647047,-15.97554541,8.993336952,0.1495354272,-4.014923173,56.04399946,-25.07126895,-1.088569314,-1.000059009,-45.96586229,6.114268739,-0.9603698228,1.081647225,57.88255217,-0.20863758,-1.066066513,-5.123277035,-38.12757989,-8.140486661,1.073978562,3.044550223,23.79414173,-3.784358471,-6.116206996,-2.853455946,-12.26399818,-8.919198223,3
1736,0.06610826099,-6.051165976,8.827790976,4.03105661,-3.984071258,1.768494477,-8.10471113,-4.955971168,-2.919667785,6.009191072,23.05006057,-7.009818399,5.150247351,5.079759038,-16.89367926,6.195324696,-19.90216572,0.02205736281,-9.058682716,-16.89651136,1.022534544,-2.976568392,18.09279235,15.95090761,-6.033293916,-0.9305942075,11.15278798,-10.92823524,-6.01498113,8.068507737,-12.00992463,-1.003047062,0
1737,2.910853823,0.9871975787,-15.01672585,-7.066537529,-4.168466907,-3.018479643,-2.870038217,2.954362851,-5.970679631,2.711141301,27.06525384,-3.98790801,0.9982309585,0.07925246495,16.93596381,6.124962323,-3.007581284,-1.06569456,-4.960590627,-1.017659244,-1.8381909,-3.922040098,-18.94096899,-5.008924716,0.859705969,-4.062672288,2.07835672,8.053730927,0.1213192185,0.9500678623,-18.93115206,-0.0154973914,3
1738,20.18496557,2.889222939,-15.99138662,-1.002938338,-3.999439747,3.960625644,52.82733114,16.92811152,30.89649562,0.9720181873,0.9615835539,-4.973495796,-16.89378125,-5.931311507,18.14665696,-6.965671273,-2.736059365,3.909293894,-19.77557506,2.929368751,12.08664753,-4.832677795,-64.89705582,-7.034449321,-14.07408238,-7.977499231,3.003853077,-3.856171412,11.85367598,2.080476058,-46.86539947,5.983072778,3
1739,3.996530726,5.030069098,10.00003646,7.130424284,-2.11782965,-5.063749237,-48.97394396,10.03974191,-3.908874136,-1.883167077,43.06612119,-11.8341188,1.884297137,0.895277376,2.148765439,-1.926358427,-0.9489880506,-2.777793709,-46.98847022,6.014208026,0.02467963598,4.903724092,47.88525709,-11.83189737,-2.063854606,0.03258335861,-4.875117157,-9.022399422,1.995487683,-2.015120283,-2.883500193,8.045053324,3
1740,-41.1775136,6.062455864,9.981934284,0.8374655203,-12.06555682,-3.965369998,24.81071791,-10.06504961,-16.0073893,15.0485935,-1.049913749,5.179900307,18.93080632,-20.99494917,0.957770454,10.85882275,-12.06325592,2.987880927,-10.0650179,-23.93692789,7.995031098,-12.84588216,2.896350583,10.04102602,29.94111699,2.083246788,-6.047330884,18.85492329,-59.86317177,10.06288962,14.87663677,-17.04742419,0
1741,10.08540059,-3.954986297,-8.216929336,-22.18564507,3.861143615,-3.125168065,-8.903567732,16.1245532,-25.99776982,1.885644938,2.838211052,-19.09157394,0.0650241496,-5.093955204,17.04251836,5.095103572,-8.110002706,-1.868197159,1.019719239,-7.02591233,-12.17770218,-6.863654799,-9.004584492,8.950302566,23.9700233,3.037390532,10.86668689,25.07432862,-5.056964235,7.952978826,-12.99516854,-19.83787012,2
1742,5.937507216,-6.038047554,71.0208788,11.9805079,-15.84624789,-0.1727460497,11.10701702,-5.764148812,1.069570562,-3.037391294,-18.70640227,3.944363861,-1.952013166,1.089336943,-6.849001396,15.09965889,8.009187959,-0.1155484849,-24.09766793,-2.933262048,13.02683558,-11.88809633,-6.953665503,-1.821929953,14.07978163,5.033749084,2.964884795,-10.95136841,-4.997716314,8.958351556,-41.12722558,7.065670799,2
1743,1.0602159,6.054006445,12.02832566,16.88077809,-2.971576689,-7.182128965,3.036346506,3.809275138,-6.082936688,0.06426382598,-13.03060016,-20.93561323,3.004697758,-0.9322065292,-3.018809223,6.019174377,2.757024411,13.09359104,-4.894268171,8.953353639,-4.053976133,-23.14969843,-14.08742309,-55.90667232,1.035894793,1.98331751,23.02843666,73.83331577,3.947604829,0.9730559109,-5.908202784,0.1033253315,0
1744,-9.912914577,-4.13631232,-66.09150846,-11.92145479,-3.087584471,2.011679824,98.88733994,18.11536558,-25.97605436,-0.881620949,-15.82212076,-10.07728023,45.95829342,2.154303303,-9.022508689,-15.17836024,-23.98933369,-5.918776234,50.05359046,-1.06031788,7.992594397,-13.03865096,-47.98152388,-7.058837097,23.79994913,5.036842316,-22.10038813,16.09576554,4.078772761,-2.03312792,6.091154478,-1.799096774,2
